content,score,thumbsUpCount,reviewCreatedVersion,at,app
En sois super appli ses géniale mais sa fait 2bfois que les identifiant marche pas et même la 2ème fois avant j ai été deco de force,3,0,7.73.1 build 15 35102,2020-12-13 09:21:46,netflix
J adore Netflix cest la meilleure application pour voir vos séries surtout stranger things.,5,0,7.76.1 build 9 35139,2020-10-07 20:10:34,netflix
"Très bonne apli pour film de très bon film comme la casa del papel,etc...",5,0,7.86.1 build 16 35285,2021-01-20 21:07:19,netflix
Dommage depuis quelques semaines je suis obligé de désinstaller et installer à nouveau pour pouvoir ouvrir Netflix....,1,1,7.71.0 build 9 35074,2020-09-09 13:02:23,netflix
Beaucoup de séries qui apparaissent que sur Netflix les traductions sont correctes,5,1,7.76.1 build 9 35139,2020-10-11 00:17:56,netflix
Parfait sa manque juste un peu d'animée mais sinon parfait,5,0,7.72.0 build 14 35087,2020-09-15 17:28:49,netflix
Retire beaucoup trop de films et de séries alors qu'on n'a pas terminé de les voir,3,0,7.87.2 build 16 35298,2021-02-01 20:13:42,netflix
"Bien, mais devrait un peu plus varié les film et dessin animé",4,0,7.75.1 build 26 35131,2020-10-03 17:58:24,netflix
C'est très bien et on peux regarder pleins de films mais ya pas tout les films alors c'est pas très cool quand tu veux mettre un filme il n'y a pas,5,0,7.74.1 build 27 35120,2020-09-23 16:40:54,netflix
Sur téléphone on ne peut pas modifier la luminosité (testé sur plusieurs Samsung),3,0,7.73.1 build 15 35102,2021-01-04 18:06:54,netflix
L'application ne se lance plus depuis la mise à jour installée désinstallé rien ni fait,3,0,7.75.1 build 26 35131,2020-09-29 13:07:58,netflix
Parfait pour regarder une émission peu importe où tu te trouves,5,1,7.80.0 build 10 35175,2020-11-07 18:10:40,netflix
J'ai mal de voir les gens se disputer,5,0,7.88.0 build 8 35303,2021-02-03 07:14:31,netflix
J'utilise cette application et du moins Netflix depuis à peu près 3 ans et demi je le conseille vivement,5,0,7.73.1 build 15 35102,2020-10-10 09:59:06,netflix
J'adore cette application c pratique dans les transports et le système de téléchargement sa tue c trop bien,5,0,7.71.0 build 9 35074,2020-09-03 13:22:46,netflix
J'adore Netflix y a toute ma vie je regarde sur la télé l'ordinateur et téléphone j'adore.Bisous les amis,5,0,7.89.0 build 18 35322,2021-02-10 19:52:25,netflix
Très large choix de séries et films et peu de bugs.,4,1,7.81.1 build 19 35189,2020-11-14 11:56:31,netflix
J'adore cet apli je la conseil a tt le monde en plus c vraiment pratique elle ne prend pas de place du tt si vous voulez l'installer sur votre téléphone ou tablette,5,0,7.71.0 build 9 35074,2020-09-01 05:52:15,netflix
Manque de traduction française dans les choix offerts....MERCI,3,0,7.78.0 build 11 35157,2020-10-24 15:08:03,netflix
"AVEC UNE AUGMENTATION DE 2$, VOUS AVEZ INTÉRÊT À TOUT METTRE AUSSI EN FRANÇAIS!!! ÇA NE VAUT MÊME PAS CE PRIX AU QUÉBEC.",1,1,7.84.1 build 28 35243,2021-02-02 13:15:56,netflix
Génial surtout que maintenant il n'y a rien de bien à la télévision,1,0,7.83.0 build 25 35223,2021-01-09 14:39:24,netflix
Je peux rien regarder y'a un problème d'affichage !,1,1,7.74.1 build 27 35120,2020-10-02 05:55:46,netflix
Netflix est trop bien c'est pour les enfants mais aussi pour les adultes je mais 5 étoile 🌟🌟🌟🌟🌟,5,0,7.78.0 build 11 35157,2020-10-20 05:55:00,netflix
Bonjour jai un huawei ale L21 et netflix me demande selectionner une boite mail et des k japui pour la selectionne je revient a lecran de telephone impossible de pe connecter . Si il a une solution? Merci,2,1,7.75.1 build 26 35131,2020-10-06 09:35:45,netflix
Pourquoi ne pas mettre une notification pour nous prévenir si l'un de nos films ou séries partent (suite à la fin de vos droits) pour qu'on puissent le regarder ? :),4,2,7.77.0 build 14 35146,2020-10-13 20:08:32,netflix
"Génial, comme d'habitude, juste, pourriez-vous tenter de rajouter Mob Psycho 100 et Jujutsu Kaisen ?",5,4,7.82.2 build 42 35213,2020-11-23 14:33:58,netflix
Application super pour regarder nos films etc. Pas de bug,4,1,7.77.0 build 14 35146,2020-10-14 11:52:00,netflix
"Je ne peux pas lancer Netflix. Vu que j'ai un xiomi redmi note 8 pro, je vais devoir attendre encore un moment avant de profiter de Netflix. Très dessevent.",1,0,7.75.1 build 26 35131,2020-10-07 10:32:00,netflix
R.A.S si ce n'est a dire que c'est dommage que les droits de certaines séries ou films disparaissent pour aller chez le concurrent on devrait être avertis.,4,0,7.84.1 build 28 35243,2020-12-22 23:27:18,netflix
Je met deux parce que je ne retrouve plus la série de The Big Bang Theory que je regardais 😠 et que j'ai pu finir et c'est cette série qui m'a poussé à télécharger Netflix finalement je met 1 étoiles 😠,1,0,7.86.1 build 16 35285,2021-01-27 20:12:12,netflix
Depuis une semaine j'arrive pas a me connecter sur Netflix et sa me fait erreur 501-109,1,0,7.72.0 build 14 35087,2020-09-14 18:34:47,netflix
Franchement vous devez faire un effort sur les choix des films et séries . Y'a des applications gratuites qui offre plus de possibilités tels que wached et tkfaart . Alors vous qui nous faitent payer ayer sympathique de nous faire rêver mieux . Amicalement un abonnés.,3,2,7.75.1 build 26 35131,2020-09-29 09:47:48,netflix
Netflix est et bien pour regarder partout et facile d'accès,5,0,7.82.2 build 42 35213,2020-11-18 08:23:58,netflix
Trop bien moi là je regarde bob l'éponge le nouveau et sa une belle qualité je vous le conseille de installer Netflix vous avez tous les films que vous voulez vous pouvez même regarder des film Dany Boon il y a tout ce que vous voulez je vous le conseille installercette application Netflix c'est la meilleur au monde qui n'a jamais existé c'est mieuxc'est mieux de mettre Netflix que hdss c'est vraiment nul hdss vite qu'on le supprime hdss parce que Netflix est encore mieux et il y a tous les film,5,0,7.80.0 build 10 35175,2020-11-05 19:33:16,netflix
"On ne peut pas se connecter sur Netflix depuis plusieurs jours, je suis dégoûtée, normalement je donnerai 0 étoile",1,0,7.75.1 build 26 35131,2020-10-04 20:56:10,netflix
Plateforme au top je recommande et le partage simultané c est nikel,5,0,7.82.2 build 42 35213,2020-11-22 17:33:49,netflix
Super application de films pour toute la famille. De l intellectuel au manuel.,5,0,7.77.0 build 14 35146,2020-10-12 20:10:36,netflix
je préfère netflix que Disney plus il y a plus de choix,3,0,7.84.1 build 28 35243,2020-12-11 03:30:37,netflix
"J'aime vraiment beaucoup, une multitude de choix, très éclectique",5,0,7.79.1 build 14 35169,2020-11-03 11:06:49,netflix
"Plus sa va ,moins on trouve des films en langues françaises. Aussi on se bataille quoi regarder vu que netflix nous mets des films déjà vu en tv",3,0,7.72.0 build 14 35087,2020-09-09 12:05:39,netflix
L'appli est vraiment cool!!,5,0,7.88.0 build 8 35303,2021-02-08 21:47:08,netflix
"Très bonne application, rien à redire, fonctionne très bien.",5,0,7.73.1 build 15 35102,2020-09-21 08:13:42,netflix
"Ne fonctionne pas sur Redmi 8 Pro avec Android 10 Les MaJ se suivent, rien ne fonctionne...",1,2,7.77.0 build 14 35146,2020-10-13 04:46:17,netflix
"De bon programme , au top",5,0,7.84.1 build 28 35243,2020-12-28 20:36:19,netflix
Je ne peux plus accéder à l'application sur note 8 pro j'ai toute essayer ...,1,0,7.83.0 build 25 35223,2020-12-17 12:16:33,netflix
la fonction caster ne fonctionne plus,5,0,7.85.0 build 17 35270,2021-01-17 03:29:28,netflix
Quand tu veut tu met toute les saison des animer quand elle sorte parcque la bon d'accord les site c bien mais savoir que Catherine 45 ans cherche du sexe près de chez moi c marrant 5 min voilà,4,0,7.84.1 build 28 35243,2020-12-18 19:58:00,netflix
Certaines vidéos n'ont que le son et pas d'images (écran noir),1,0,7.71.0 build 9 35074,2020-09-17 13:15:05,netflix
Très bonne application je recommande fortement sinon pour les réglages faudrait juste les améliorer et une très bonne bonne bonne application,5,2,7.76.1 build 9 35139,2020-10-11 08:37:08,netflix
"Très bien, je regarde seulement des animés (les séries ne sont pas mon truc). Par contre c'est vraiment dommage y a pas la saison 2 de Sword Art Online et pourtant c'est vraiment un très bonne animé",5,0,7.78.0 build 11 35157,2020-11-09 19:22:15,netflix
"Netflix est bien, mais il y a beaucoup de chose manquante car chaque film qui arrive dessu c un film qui date de 4 ans minimum",2,0,7.81.1 build 19 35189,2020-11-16 16:36:51,netflix
L'application n'est pas gratuite du tout quand on a déjà un compte Netflix. C'est un mensonge !,1,1,7.79.1 build 14 35169,2020-10-28 01:10:18,netflix
J'adore set appli mais ses dommage que ses pas gratuit donc je mais 4 etoile,4,0,7.78.0 build 11 35157,2020-10-20 08:18:18,netflix
L'application bug beaucoup quand je regarde un film il est toujours en train de bug,2,0,7.71.0 build 9 35074,2020-11-02 00:06:14,netflix
Application incroyable. Selon moi Netflix est la meilleur application de streaming🥰🥰🥰,5,3,7.75.1 build 26 35131,2020-10-01 05:26:23,netflix
Bjr a toutes et tous ....😁 pour moi Netflix est très bien...ça marche tjrs bien ....,5,0,7.80.0 build 10 35175,2020-11-05 05:28:13,netflix
"Nul Netflix ne fonctionne pas sur ma deuxième tablette se soir,,, nul, nul, vraiment et je paye un forfait pour double écran.........",1,1,7.81.1 build 19 35189,2020-11-15 20:35:47,netflix
"J'aime beaucoup la variété de choix, mais j'ai juste une petite question. Pourquoi certaine émissions comme vampire diaries ou teen wolf ont été enlever. J'ai voulu les écouter et il n'était plus là.",4,0,7.80.0 build 10 35175,2020-11-06 19:17:19,netflix
"Simplicité, efficacité, ey accessible",5,0,7.80.0 build 10 35175,2020-11-17 22:17:48,netflix
APPLI SUPER GÉNIAL OU ON PEUT REGARDER PLEIN DE CHOSE MAIS YA DES CHOSE QU'ILS ENLEVE COMME LA SAISON 2 DE SWORD ART ONLINE SAIS TRÈS DOMMAGE MAIS IL FAUT LA REMETTRE JADOR SAO EN PLUS SUR UNE APPLI GÉNIAL (tous petit petit petit petit petit petit petit petit petit petit petit petit petit défaut lez saison son pas les normal),5,0,7.80.0 build 10 35175,2020-11-07 16:48:11,netflix
Super on profite des meilleures series sans attendre,4,0,7.89.0 build 18 35322,2021-02-14 06:44:44,netflix
Super appli aucun bug mais il manque des series j'ai tous regarder,4,0,7.82.1 build 39 35208,2020-11-17 11:42:56,netflix
Super mais il manque la fin de chaque saison des séries,5,0,7.75.1 build 26 35131,2020-10-05 21:27:38,netflix
Je peux manipuler le téléphone Bien tenir le téléphone,5,0,7.88.0 build 8 35303,2021-02-05 01:31:55,netflix
Beaucoup de choix diverse et très accessible mais il mangue beaucoup d anime et le fait dans lever des séries expirer c est pas top,4,0,7.74.1 build 27 35120,2020-10-31 22:43:01,netflix
"Netflix c'est super mais vous le savez sûrement déjà, le seul point négatif cnets que les séries américaines comme ""The Flash"" arrivent seulement 8 mois après la sortie en Amérique",5,0,7.83.0 build 25 35223,2020-11-25 21:26:46,netflix
Pratique et intuitive.,5,0,7.71.0 build 9 35074,2020-11-26 13:58:37,netflix
"Tout est bien si ce n,est les présélections qui finissent par vous faire tourner en rond",4,0,7.84.1 build 28 35243,2021-01-07 21:16:54,netflix
"Jaime bien netflix parce que on peux metre des dessins animés et des films. Jai 6 ans.et mes dessins animés préférer sont heidi,baby bos,patte patrouille les pyjamas que.et macha et michka et anne trotro.a mon age.jai un téléphone Lol! Cest pour sa.que je voulais ajouter un commentaire.a bientôt les amis et disait oui ou non.si sa vous a servie a quelques choses.",5,0,7.76.1 build 9 35139,2020-10-28 12:57:52,netflix
"Bonne application pour moi, j'aime bien et je regarde des séries ou des film tous les jours",4,0,7.81.1 build 19 35189,2020-11-15 06:58:44,netflix
Ce déconnecte souvent !!,3,0,7.85.0 build 17 35270,2021-01-19 14:06:55,netflix
Il n'y a pas tous les films mais aussi non c'est super bien,4,0,7.84.1 build 28 35243,2020-12-19 14:20:46,netflix
"Appli au top, malgrés tout, pour ma part je j'aimerais avoir la possibilité de faire un paiement a l'année..",5,0,7.75.1 build 26 35131,2020-10-04 14:32:13,netflix
"Je mets 4 étoilées car des saisons de certains animé son sortie sur d'autre plate-forme comme ADN mais pas sur Netflix(Boruto,attaque des titans ect...)",4,0,7.77.0 build 14 35146,2020-10-16 21:51:57,netflix
Depuis quelques semaines Mon application ne fonctionne pas j'ai tout essayé désinstaller supprimer réinstaller mais rien n'y fait ça ne fonctionne toujours pas .... Si quelqu'un a une solution ?!,1,1,7.79.1 build 14 35169,2020-10-29 20:05:43,netflix
super application pour regarder des films des séries et d autre chose 👍,5,0,7.75.1 build 26 35131,2020-10-05 09:13:07,netflix
"Application inutilisable sur Shield tablet, erreur 1001.",4,0,7.82.1 build 39 35208,2020-11-18 05:15:55,netflix
"Bug tout le temps ,obligé de le désinstaller et le réinstaller a chaque fois",1,0,7.74.1 build 27 35120,2020-09-27 18:23:47,netflix
Cette Application a permis à mon mari et à mes filles de voire des film loupé au cinéma donc merci pour cette Application,5,0,7.72.0 build 14 35087,2020-09-12 06:44:41,netflix
Ne s'ouvre plus depuis la dernière maj sur Samsung. Merci de régler le pb.,3,0,7.80.0 build 10 35175,2020-11-07 15:42:54,netflix
Application mondialement connue et tres utile,5,0,7.84.1 build 28 35243,2020-12-22 19:37:31,netflix
Application super mes il y pas la fin de tout les séries et manga,4,1,7.81.1 build 19 35189,2020-11-12 21:17:15,netflix
"Super cool grâce a sa j'ai regarder Naruto et si sa vous intéresse bas vous aller sur Netflix et vous marquez Naruto tu Ora naruto et il faut que que tu passe la 5,6,7,8,9 tu regarde le dernier épisode de la 9 et ensuite tu passe a Naruto Shippuden ensuite que tu a terminer Naruto Shippuden tu passe a boruto",5,1,7.83.0 build 25 35223,2020-12-01 22:20:06,netflix
Si on pouvais mettre 10 étoiles je l'ai mettrai sans hésiter bref j'adore Netflix je l'utilise depuis des années et jamais j'ai etais déçu je recommande,5,0,7.77.0 build 14 35146,2020-10-14 11:57:01,netflix
Je trouve qu'il manque une sélection pour trouver des films dans nôtre langue,3,0,7.72.0 build 14 35087,2020-09-14 00:20:30,netflix
"Problème de défusion avec chromecast, je ne peux plus regarder les séries sur ma télé",1,0,7.79.1 build 14 35169,2020-11-06 19:35:55,netflix
J'aime beaucoup déjà 2 ans d'utilisation🙂 ya quand même certains autres séries et films k j'aurais aimé retrouver là bas.,5,1,7.81.1 build 19 35189,2020-11-12 17:35:52,netflix
"Bonjour, ce serait bien qu'on puisse voir le nombre d'épisodes qu'il y a dans chaque séries. Merci beaucoup",5,0,7.78.0 build 11 35157,2020-10-26 15:42:45,netflix
J'aime beaucoup mes après y'a un bug ou je reste dans le chargement de netflix :(,4,0,7.81.1 build 19 35189,2020-11-11 08:13:28,netflix
"J'adore Netflix cependant je ne comprends pas pourquoi il manque des saisons notamment pour l'anime ""l'attaque des titans"" serait-il possible de les mettre ?",3,0,7.79.1 build 14 35169,2020-10-31 10:17:06,netflix
Une très bonne application rapide et facile a utiliser !.,5,0,7.76.1 build 9 35139,2020-10-28 17:27:42,netflix
J'aime la diversité et ça nous donne le goût de voyager et de connaître d'autre coin de la terre. Merci cette diversité...,5,0,7.78.0 build 11 35157,2020-10-24 03:01:19,netflix
2* pcq il est impossible d'utiliser l'appli dans l'onglet prochainement dès que tu scroll il met écran noir Sinon le reste 👌🏻,2,0,7.79.1 build 14 35169,2020-10-31 10:10:35,netflix
"nexflix est une très bonne appli mais j'ai enlevez une étoile car il ny a pas tout les animé, il y en a très peu a mon goût mais aussi non TRES BONNE appli❤",4,1,7.80.0 build 10 35175,2020-11-03 08:18:26,netflix
